,Geneid,Chr,Start,End,Strand,Length,sampleTreat_1.sam,sampleTreat_2.sam,sampleTreat_3.sam,sampleCtrl_1.sam,sampleCtrl_2.sam,sampleCtrl_3.sam,sampleTreat_1.sam.tpm,sampleTreat_2.sam.tpm,sampleTreat_3.sam.tpm,sampleCtrl_1.sam.tpm,sampleCtrl_2.sam.tpm,sampleCtrl_3.sam.tpm,sampleTreat_1.sam.cpm,sampleTreat_2.sam.cpm,sampleTreat_3.sam.cpm,sampleCtrl_1.sam.cpm,sampleCtrl_2.sam.cpm,sampleCtrl_3.sam.cpm
146,YPK_0148,NC_010465,191322,193310,+,1989,2,10,3,6,2,3,22.3472,108.8851,33.5576,81.9483,26.1275,49.8826,59.4054,303.5638,97.8123,230.2026,73.3783,134.2222
147,YPK_0149,NC_010465,193320,194606,+,1287,21,8,11,2,22,9,362.6339,134.6215,190.1595,42.2158,444.1677,231.2738,623.7562,242.8511,358.645,76.7342,807.1617,402.6665
148,YPK_0150,NC_010465,194817,196247,+,1431,15,9,25,5,15,4,232.9589,136.2091,388.6909,94.9192,272.367,92.4449,445.5401,273.2075,815.1022,191.8355,550.3375,178.9629
149,YPK_0151,NC_010465,196560,199007,+,2448,96,113,98,91,74,59,871.5404,999.7011,890.6737,1009.8425,785.4583,797.0822,2851.4569,3430.2714,3195.2007,3491.4058,2714.9985,2639.7029
150,YPK_0152,NC_010465,199169,200683,-,1515,4,6,32,16,22,8,58.678,85.7712,469.9388,286.9003,377.3226,174.6384,118.8107,182.1383,1043.3308,613.8735,807.1617,357.9258
151,YPK_0153,NC_010465,201082,201456,+,375,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,YPK_0154,NC_010465,201765,202229,+,465,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,YPK_0155,NC_010465,202248,202664,+,417,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,YPK_0156,NC_010465,203131,203298,+,168,0,0,0,0,1,0,0.0,0.0,0.0,0.0,154.6655,0.0,0.0,0.0,0.0,0.0,36.6892,0.0
155,YPK_0157,NC_010465,203394,204152,-,759,10,6,3,4,8,9,292.81,171.2035,87.9394,143.1667,273.8741,392.16,297.0268,182.1383,97.8123,153.4684,293.5134,402.6665
156,YPK_0158,NC_010465,204187,205023,-,837,2,8,2,0,1,1,53.1046,206.9987,53.1629,0.0,31.044,39.5127,59.4054,242.8511,65.2082,0.0,36.6892,44.7407
157,YPK_0159,NC_010465,205041,205370,-,330,5,2,8,0,4,1,336.7315,131.256,539.3616,0.0,314.9553,100.2187,148.5134,60.7128,260.8327,0.0,146.7567,44.7407
158,YPK_0160,NC_010465,205745,208456,-,2712,30,26,28,14,17,11,245.8438,207.6284,229.706,140.2368,162.8779,134.1422,891.0803,789.266,912.9145,537.1393,623.7159,492.148
159,YPK_0161,NC_010465,208774,211179,+,2406,43,45,57,66,100,35,397.192,405.0606,527.0881,745.1985,1079.9588,481.0995,1277.2151,1366.0373,1858.433,2532.2284,3668.9169,1565.9255
160,YPK_0162,NC_010465,211192,213288,+,2097,4,2,7,49,52,26,42.3925,20.6555,74.2683,634.7772,644.3291,410.0506,118.8107,60.7128,228.2286,1879.9877,1907.8368,1163.2589
161,YPK_0163,NC_010465,213473,214048,-,576,10,6,12,4,4,3,385.8382,225.5963,463.5139,188.6519,180.4431,172.2508,297.0268,182.1383,391.2491,153.4684,146.7567,134.2222
162,YPK_0164,NC_010465,214108,214809,-,702,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,YPK_0165,NC_010465,214896,215672,+,777,0,0,0,4,2,0,0.0,0.0,0.0,139.8501,66.8824,0.0,0.0,0.0,0.0,153.4684,73.3783,0.0
164,YPK_0166,NC_010465,215842,216111,+,270,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,YPK_0167,NC_010465,216249,216506,-,258,1,0,0,1,0,0,86.1406,0.0,0.0,105.2941,0.0,0.0,29.7027,0.0,0.0,38.3671,0.0,0.0
166,YPK_0168,NC_010465,216542,218857,-,2316,2,4,4,1,0,2,19.192,37.4046,38.426,11.7297,0.0,28.5597,59.4054,121.4255,130.4164,38.3671,0.0,89.4815
167,YPK_0169,NC_010465,218949,219176,-,228,0,0,0,4,0,1,0.0,0.0,0.0,476.5943,0.0,145.0533,0.0,0.0,0.0,153.4684,0.0,44.7407
168,YPK_0170,NC_010465,219700,222075,-,2376,18,4,18,2,6,8,168.3657,36.46,168.5505,22.8669,65.6157,111.3541,534.6482,121.4255,586.8736,76.7342,220.135,357.9258
169,YPK_0171,NC_010465,222609,223124,+,516,4,2,0,2,0,1,172.2812,83.9428,0.0,105.2941,0.0,64.0933,118.8107,60.7128,0.0,76.7342,0.0,44.7407
170,YPK_0172,NC_010465,223260,223979,+,720,10,0,6,2,4,4,308.6705,0.0,185.4055,75.4608,144.3545,183.7342,297.0268,0.0,195.6245,76.7342,146.7567,178.9629
171,YPK_0173,NC_010465,223976,225328,+,1353,8,18,4,8,9,9,131.4074,288.1229,65.7758,160.626,172.8413,219.9922,237.6214,546.4149,130.4164,306.9368,330.2025,402.6665
172,YPK_0174,NC_010465,225667,227286,-,1620,190,150,161,69,81,38,2606.5512,2005.3,2211.1328,1157.065,1299.1905,775.7666,5643.5085,4553.4576,5249.2583,2647.3297,2971.8227,1700.1476
173,YPK_0175,NC_010465,227483,228364,-,882,22,8,14,6,2,3,554.3471,196.4376,353.1534,184.8019,58.9202,112.4903,653.4589,242.8511,456.4572,230.2026,73.3783,134.2222
174,YPK_0176,NC_010465,228527,228934,-,408,2,3,0,0,0,0,108.9425,159.2444,0.0,0.0,0.0,0.0,59.4054,91.0692,0.0,0.0,0.0,0.0
175,YPK_0177,NC_010465,228963,229643,-,681,5,6,10,0,2,0,163.1739,190.8127,326.7058,0.0,76.3107,0.0,148.5134,182.1383,326.0409,0.0,73.3783,0.0
176,YPK_0178,NC_010465,229787,231934,-,2148,7,8,4,2,6,2,72.4255,80.6601,41.4314,25.2941,72.5805,30.7934,207.9187,242.8511,130.4164,76.7342,220.135,89.4815
177,YPK_0179,NC_010465,232214,232408,+,195,2,0,0,0,0,0,227.9413,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
178,YPK_0180,NC_010465,232521,233066,+,546,2,0,4,6,0,4,81.4076,0.0,162.9939,298.5261,0.0,242.2869,59.4054,0.0,130.4164,230.2026,0.0,178.9629
179,YPK_0181,NC_010465,233187,233942,-,756,0,0,0,0,2,0,0.0,0.0,0.0,0.0,68.7402,0.0,0.0,0.0,0.0,0.0,73.3783,0.0
180,YPK_0182,NC_010465,234074,234511,-,438,0,0,0,1,0,0,0.0,0.0,0.0,62.0225,0.0,0.0,0.0,0.0,0.0,38.3671,0.0,0.0
181,YPK_0183,NC_010465,234521,235747,-,1227,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,YPK_0184,NC_010465,235750,236319,-,570,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,YPK_0185,NC_010465,236316,237377,-,1062,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,YPK_0186,NC_010465,237377,237721,-,345,0,0,1,2,0,1,0.0,0.0,64.4889,157.4833,0.0,95.8613,0.0,0.0,32.6041,76.7342,0.0,44.7407
185,YPK_0187,NC_010465,237782,238432,-,651,0,2,0,0,0,0,0.0,66.5353,0.0,0.0,0.0,0.0,0.0,60.7128,0.0,0.0,0.0,0.0
186,YPK_0188,NC_010465,238422,239645,-,1224,2,2,2,0,2,0,36.3142,35.3876,36.354,0.0,42.4572,0.0,59.4054,60.7128,65.2082,0.0,73.3783,0.0
187,YPK_0189,NC_010465,239629,240948,-,1320,6,4,5,2,6,3,101.0194,65.628,84.2752,41.1604,118.1082,75.164,178.2161,121.4255,163.0204,76.7342,220.135,134.2222
188,YPK_0190,NC_010465,240950,243157,-,2208,0,0,2,0,0,3,0.0,0.0,20.1528,0.0,0.0,44.935,0.0,0.0,65.2082,0.0,0.0,134.2222
189,YPK_0191,NC_010465,243157,243291,-,135,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,YPK_0192,NC_010465,243312,243479,-,168,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,YPK_0193,NC_010465,243595,243792,-,198,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,YPK_0194,NC_010465,243785,244285,-,501,0,1,0,0,0,0,0.0,43.228,0.0,0.0,0.0,0.0,0.0,30.3564,0.0,0.0,0.0,0.0
193,YPK_0195,NC_010465,244288,244575,-,288,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,YPK_0196,NC_010465,244572,244814,-,243,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,YPK_0197,NC_010465,244811,245398,-,588,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,YPK_0198,NC_010465,245376,245630,-,255,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,YPK_0199,NC_010465,245621,246259,-,639,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,YPK_0200,NC_010465,246351,246620,-,270,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,YPK_0201,NC_010465,246632,247069,-,438,0,2,2,0,0,0,0.0,98.8915,101.5921,0.0,0.0,0.0,0.0,60.7128,65.2082,0.0,0.0,0.0
200,YPK_0202,NC_010465,247066,247467,-,402,0,2,0,0,0,0,0.0,107.7475,0.0,0.0,0.0,0.0,0.0,60.7128,0.0,0.0,0.0,0.0
201,YPK_0203,NC_010465,247452,247925,-,474,0,0,0,1,0,0,0.0,0.0,0.0,57.312,0.0,0.0,0.0,0.0,0.0,38.3671,0.0,0.0
202,YPK_0204,NC_010465,247918,248310,-,393,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,YPK_0205,NC_010465,248303,248512,-,210,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,YPK_0206,NC_010465,248512,249054,-,543,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,YPK_0207,NC_010465,249044,249286,-,243,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,YPK_0208,NC_010465,249283,249504,-,222,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,YPK_0209,NC_010465,249501,250001,-,501,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,YPK_0210,NC_010465,250001,250699,-,699,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,YPK_0211,NC_010465,250782,250973,-,192,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,YPK_0212,NC_010465,250975,251613,-,639,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,YPK_0213,NC_010465,251603,251803,-,201,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,YPK_0214,NC_010465,251810,252043,-,234,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,YPK_0215,NC_010465,252062,252952,-,891,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,YPK_0216,NC_010465,252995,255049,-,2055,0,0,2,0,0,1,0.0,0.0,21.6532,0.0,0.0,16.0935,0.0,0.0,65.2082,0.0,0.0,44.7407
215,YPK_0217,NC_010465,255051,255296,-,246,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,YPK_0218,NC_010465,255478,256041,+,564,0,2,0,2,0,2,0.0,76.7987,0.0,96.3329,0.0,117.2771,0.0,60.7128,0.0,76.7342,0.0,89.4815
217,YPK_0219,NC_010465,256387,258942,-,2556,6,2,0,0,14,1,52.1697,16.9462,0.0,0.0,142.3213,12.939,178.2161,60.7128,0.0,0.0,513.6484,44.7407
218,YPK_0220,NC_010465,259062,259958,+,897,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,YPK_0221,NC_010465,259958,260563,+,606,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,YPK_0222,NC_010465,260511,261137,+,627,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,YPK_0223,NC_010465,261103,261531,+,429,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,YPK_0224,NC_010465,261722,263104,+,1383,8,4,15,2,8,1,128.5569,62.6384,241.3087,39.2854,150.304,23.9133,237.6214,121.4255,489.0613,76.7342,293.5134,44.7407
223,YPK_0225,NC_010465,263453,263974,+,522,12,29,14,10,13,11,510.903,1203.18,596.7075,520.419,647.1064,696.9228,356.4321,880.3351,456.4572,383.671,476.9592,492.148
224,YPK_0226,NC_010465,264031,265119,+,1089,8,17,4,7,4,4,163.2638,338.0836,81.7215,174.6199,95.441,121.4772,237.6214,516.0585,130.4164,268.5697,146.7567,178.9629
225,YPK_0227,NC_010465,265373,266362,+,990,16,16,18,15,14,17,359.1803,350.016,404.5212,411.6041,367.4478,567.9057,475.2428,485.7021,586.8736,575.5064,513.6484,760.5924
226,YPK_0228,NC_010465,266446,267261,+,816,4,7,4,3,0,2,108.9425,185.7852,109.0621,99.8745,0.0,81.0592,118.8107,212.4947,130.4164,115.1013,0.0,89.4815
227,YPK_0229,NC_010465,267564,268241,+,678,4,17,0,2,4,2,131.1167,543.0282,0.0,80.1353,153.2968,97.558,118.8107,516.0585,0.0,76.7342,146.7567,89.4815
228,YPK_0230,NC_010465,268234,268932,+,699,7,0,0,6,4,2,222.5607,0.0,0.0,233.1835,148.6913,94.6271,207.9187,0.0,0.0,230.2026,146.7567,89.4815
229,YPK_0231,NC_010465,268934,269974,+,1041,21,16,2,10,6,6,448.3284,332.8682,42.7448,260.9594,149.7626,190.6176,623.7562,485.7021,65.2082,383.671,220.135,268.4444
230,YPK_0232,NC_010465,270092,271513,-,1422,7,0,2,0,8,0,109.4022,0.0,31.2921,0.0,146.1818,0.0,207.9187,0.0,65.2082,0.0,293.5134,0.0
231,YPK_0233,NC_010465,271576,272382,-,807,0,0,2,0,0,0,0.0,0.0,55.1392,0.0,0.0,0.0,0.0,0.0,65.2082,0.0,0.0,0.0
232,YPK_0234,NC_010465,272577,272903,-,327,0,0,2,0,0,0,0.0,0.0,136.0775,0.0,0.0,0.0,0.0,0.0,65.2082,0.0,0.0,0.0
233,YPK_0235,NC_010465,272900,275446,-,2547,10,8,8,5,6,3,87.2567,68.0243,69.8819,53.3292,61.2104,38.9542,297.0268,242.8511,260.8327,191.8355,220.135,134.2222
234,YPK_0236,NC_010465,275480,275593,-,114,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,YPK_0237,NC_010465,275768,277066,+,1299,2,2,10,7,0,4,34.2175,33.3445,171.2753,146.3904,0.0,101.8388,59.4054,60.7128,326.0409,268.5697,0.0,178.9629
236,YPK_0238,NC_010465,277151,278335,-,1185,0,2,2,3,0,0,0.0,36.5523,37.5505,68.7744,0.0,0.0,0.0,60.7128,65.2082,115.1013,0.0,0.0
237,YPK_0239,NC_010465,278821,280866,+,2046,0,6,0,0,0,0,0.0,63.511,0.0,0.0,0.0,0.0,0.0,182.1383,0.0,0.0,0.0,0.0
238,YPK_0240,NC_010465,280963,281949,-,987,6,14,6,6,6,2,135.102,307.1949,135.2502,165.1421,157.9563,67.0155,178.2161,424.9894,195.6245,230.2026,220.135,89.4815
239,YPK_0241,NC_010465,282178,283491,-,1314,12,8,16,3,8,3,202.9615,131.8553,270.9122,62.0225,158.1967,75.5072,356.4321,242.8511,521.6654,115.1013,293.5134,134.2222
240,YPK_0242,NC_010465,284007,284576,+,570,9,17,10,2,6,0,350.9097,645.9177,390.3275,95.3189,273.5138,0.0,267.3241,516.0585,326.0409,76.7342,220.135,0.0
241,YPK_0243,NC_010465,284902,286443,+,1542,4,6,0,0,4,1,57.6505,84.2694,0.0,0.0,67.4029,21.4476,118.8107,182.1383,0.0,0.0,146.7567,44.7407
242,YPK_0244,NC_010465,286686,287261,+,576,7,2,0,2,0,1,270.0867,75.1988,0.0,94.3259,0.0,57.4169,207.9187,60.7128,0.0,76.7342,0.0,44.7407
243,YPK_0245,NC_010465,287394,288611,+,1218,3,0,2,0,2,0,54.7396,0.0,36.5331,0.0,42.6664,0.0,89.108,0.0,65.2082,0.0,73.3783,0.0
244,YPK_0246,NC_010465,288750,288854,+,105,1,2,0,0,1,0,211.6598,412.5189,0.0,0.0,247.4649,0.0,29.7027,60.7128,0.0,0.0,36.6892,0.0
245,YPK_0247,NC_010465,288837,290957,-,2121,8,0,6,1,9,1,83.8257,0.0,62.9382,12.808,110.2566,15.5927,237.6214,0.0,195.6245,38.3671,330.2025,44.7407
246,YPK_0248,NC_010465,291043,291675,-,633,9,11,8,10,2,9,315.985,376.3502,281.1838,429.1607,82.0973,470.2202,267.3241,333.9202,260.8327,383.671,73.3783,402.6665
247,YPK_0249,NC_010465,292011,292418,+,408,0,2,6,0,0,1,0.0,106.1629,327.1863,0.0,0.0,81.0592,0.0,60.7128,195.6245,0.0,0.0,44.7407
248,YPK_0250,NC_010465,292696,292833,+,138,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,YPK_0251,NC_010465,292863,293342,+,480,0,0,2,1,0,1,0.0,0.0,92.7028,56.5956,0.0,68.9003,0.0,0.0,65.2082,38.3671,0.0,44.7407
250,YPK_0252,NC_010465,293418,294290,+,873,0,2,2,0,2,0,0.0,49.6157,50.9706,0.0,59.5276,0.0,0.0,60.7128,65.2082,0.0,73.3783,0.0
251,YPK_0253,NC_010465,294250,294681,+,432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,YPK_0254,NC_010465,294859,295728,-,870,10,6,2,2,0,2,255.4515,149.3603,51.1464,62.4503,0.0,76.0279,297.0268,182.1383,65.2082,76.7342,0.0,89.4815
253,YPK_0255,NC_010465,295877,296113,-,237,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,139.545,0.0,0.0,0.0,0.0,0.0,44.7407
254,YPK_0256,NC_010465,296110,297090,-,981,0,6,1,2,0,3,0.0,132.4602,22.6796,55.384,0.0,101.1381,0.0,182.1383,32.6041,76.7342,0.0,134.2222
255,YPK_0257,NC_010465,297192,297794,+,603,1,1,2,0,0,0,36.8562,35.9158,73.7933,0.0,0.0,0.0,29.7027,30.3564,65.2082,0.0,0.0,0.0
256,YPK_0258,NC_010465,297997,299058,+,1062,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,YPK_0259,NC_010465,299067,299834,+,768,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,YPK_0260,NC_010465,299831,300685,+,855,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,YPK_0261,NC_010465,300682,301530,+,849,1,0,0,0,0,0,26.177,0.0,0.0,0.0,0.0,0.0,29.7027,0.0,0.0,0.0,0.0,0.0
260,YPK_0262,NC_010465,301543,302523,-,981,12,10,8,0,9,8,271.8566,220.767,181.4366,0.0,238.3836,269.7016,356.4321,303.5638,260.8327,0.0,330.2025,357.9258
261,YPK_0263,NC_010465,302616,303641,-,1026,8,0,4,0,2,0,173.2887,0.0,86.7394,0.0,50.6507,0.0,237.6214,0.0,130.4164,0.0,73.3783,0.0
262,YPK_0264,NC_010465,303776,305698,-,1923,8,6,3,6,0,4,92.4567,67.5733,34.7093,84.7609,0.0,68.7928,237.6214,182.1383,97.8123,230.2026,0.0,178.9629
263,YPK_0265,NC_010465,305949,306497,+,549,2,0,4,0,1,0,80.9628,0.0,162.1032,0.0,47.3293,0.0,59.4054,0.0,130.4164,0.0,36.6892,0.0
264,YPK_0266,NC_010465,306501,308309,+,1809,0,2,6,0,0,1,0.0,23.9439,73.7933,0.0,0.0,18.282,0.0,60.7128,195.6245,0.0,0.0,44.7407
265,YPK_0267,NC_010465,308325,308546,+,222,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,YPK_0268,NC_010465,308641,309222,+,582,8,8,10,8,4,5,305.4884,297.694,382.2795,373.4141,178.5829,284.1251,237.6214,242.8511,326.0409,306.9368,146.7567,223.7036
267,YPK_0269,NC_010465,309423,309641,-,219,12,12,8,4,1,4,1217.7687,1186.6981,812.7366,496.1803,118.6475,604.0576,356.4321,364.2766,260.8327,153.4684,36.6892,178.9629
268,YPK_0270,NC_010465,309956,310756,+,801,64,54,41,32,6,23,1775.7227,1460.0387,1138.8206,1085.2783,194.6353,949.6374,1900.9713,1639.2447,1336.7676,1227.7471,220.135,1029.0367
269,YPK_0271,NC_010465,311010,311732,+,723,10,6,3,4,4,7,307.3898,179.7281,92.3181,150.2953,143.7555,320.2007,297.0268,182.1383,97.8123,153.4684,146.7567,313.1851
270,YPK_0272,NC_010465,311732,312127,+,396,4,4,6,0,0,2,224.4877,218.76,337.101,0.0,0.0,167.0311,118.8107,121.4255,195.6245,0.0,0.0,89.4815
271,YPK_0273,NC_010465,312127,312492,+,366,2,1,0,0,0,1,121.4441,59.1728,0.0,0.0,0.0,90.3611,59.4054,30.3564,0.0,0.0,0.0,44.7407
272,YPK_0274,NC_010465,312512,312799,+,288,2,3,5,3,0,1,154.3353,225.5963,386.2615,282.9778,0.0,114.8339,59.4054,91.0692,163.0204,115.1013,0.0,44.7407
273,YPK_0275,NC_010465,312937,313311,+,375,25,17,17,21,11,18,1481.6186,981.7949,1008.6062,1521.2889,762.1918,1587.4635,742.5669,516.0585,554.2695,805.709,403.5809,805.3331
274,YPK_0276,NC_010465,313408,313878,+,471,32,32,23,17,18,16,1509.9298,1471.4049,1086.4529,980.5092,993.0118,1123.4703,950.4856,971.4043,749.894,652.2406,660.405,715.8516
275,YPK_0277,NC_010465,313972,316080,+,2109,131,130,81,126,82,100,1380.4554,1334.965,854.5007,1622.9967,1010.2761,1568.144,3891.0506,3946.3299,2640.9312,4834.2541,3008.5119,4474.0727
276,YPK_0278,NC_010465,316152,317336,+,1185,255,238,214,352,289,282,4782.4398,4349.7243,4017.9024,8069.5253,6336.9797,7870.3358,7574.1824,7224.8194,6977.275,13505.2179,10603.1699,12616.8852
277,YPK_0279,NC_010465,317539,317997,+,459,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,YPK_0280,NC_010465,318185,318379,+,195,0,0,2,0,0,1,0.0,0.0,228.1914,0.0,0.0,169.6008,0.0,0.0,65.2082,0.0,0.0,44.7407
279,YPK_0281,NC_010465,318458,318931,+,474,2,6,2,0,2,3,93.7733,274.1423,93.8762,0.0,109.6363,209.3174,59.4054,182.1383,65.2082,0.0,73.3783,134.2222
280,YPK_0282,NC_010465,319345,319656,+,312,8,19,16,7,7,13,569.8533,1318.8704,1140.9572,609.4907,582.9701,1378.0065,237.6214,576.7713,521.6654,268.5697,256.8242,581.6295
281,YPK_0283,NC_010465,319689,320318,+,630,16,7,19,13,13,15,564.4261,240.636,670.9915,560.5656,536.1739,787.4323,475.2428,212.4947,619.4777,498.7723,476.9592,671.1109
282,YPK_0284,NC_010465,320335,320940,+,606,31,24,13,48,41,32,1136.8856,857.7125,477.2816,2151.7523,1757.9805,1746.3845,920.783,728.5532,423.8532,1841.6206,1504.2559,1431.7033
283,YPK_0285,NC_010465,320937,321239,+,303,12,3,7,19,14,10,880.1695,214.4281,513.9956,1703.4706,1200.5721,1091.4903,356.4321,91.0692,228.2286,728.9748,513.6484,447.4073
284,YPK_0286,NC_010465,321256,322080,+,825,37,21,27,53,51,58,996.7252,551.2752,728.1381,1745.2016,1606.2719,2325.0728,1098.999,637.4841,880.3104,2033.4561,1871.1476,2594.9622
285,YPK_0287,NC_010465,322095,322373,+,279,14,17,8,16,16,16,1115.1968,1319.6168,637.9546,1557.8995,1490.1109,1896.6111,415.8375,516.0585,260.8327,613.8735,587.0267,715.8516
286,YPK_0288,NC_010465,322388,322720,+,333,10,19,13,18,38,22,667.3958,1235.6984,868.5665,1468.4256,2965.1194,2184.9472,297.0268,576.7713,423.8532,690.6077,1394.1884,984.296
287,YPK_0289,NC_010465,322738,323436,+,699,30,23,16,66,50,49,953.8317,712.6131,509.2684,2565.0181,1858.6416,2318.3629,891.0803,698.1968,521.6654,2532.2284,1834.4585,2192.2956
288,YPK_0290,NC_010465,323449,323859,+,411,21,23,40,44,29,33,1135.5471,1211.9624,2165.3202,2908.2687,1833.4075,2655.4286,623.7562,698.1968,1304.1635,1688.1522,1063.9859,1476.444
289,YPK_0291,NC_010465,323859,324050,+,192,6,5,1,8,8,11,694.5087,563.9906,115.8785,1131.9114,1082.6587,1894.7589,178.2161,151.7819,32.6041,306.9368,293.5134,492.148
290,YPK_0292,NC_010465,324050,324304,+,255,3,11,4,4,3,5,261.4621,934.2339,348.9987,426.1313,305.6919,648.4736,89.108,333.9202,130.4164,153.4684,110.0675,223.7036
291,YPK_0293,NC_010465,324485,324856,+,372,13,16,13,16,16,15,776.6549,931.4942,777.5071,1168.4247,1117.5832,1333.5547,386.1348,485.7021,423.8532,613.8735,587.0267,671.1109
292,YPK_0294,NC_010465,324867,325181,+,315,9,12,6,26,9,19,634.9794,825.0377,423.7841,2242.2626,742.3946,1994.8285,267.3241,364.2766,195.6245,997.5445,330.2025,850.0738
293,YPK_0295,NC_010465,325196,325735,+,540,36,77,57,94,56,59,1481.6186,3088.1621,2348.4702,4728.8743,2694.6173,3613.4393,1069.2963,2337.4416,1858.433,3606.5071,2054.5935,2639.7029
